id,hierarchy,galil,kahal,name,settlement_type,pop,year,region,modern_name,viv,pow,geocode,lat,lon,kahal_id,subunit
188,,Rus,Raszkow,Serby,village,5,1765,BRT,Serby,Bracław,Bracław,BRC_RASZKOW,48.10061,29.0646,294,
189,,Rus,Raszkow,Biłocz,village,9,1765,BRT,Shershentsi,Bracław,Bracław,BRC_RASZKOW,47.88365752,28.98536682,294,
190,,Rus,Raszkow,Pisarzowka,village,7,1765,BRT,Pysarivka,Bracław,Bracław,BRC_RASZKOW,48.04988,29.04549,294,
191,,Rus,Raszkow,Hrabowa,village,7,1765,BRT,Hrabove,Bracław,Bracław,BRC_RASZKOW,48.02341,29.03594,294,
192,,Rus,Raszkow,Szerzyńce,village,7,1765,BRT,Shershentsi,Bracław,Bracław,BRC_RASZKOW,47.98823,29.00876,294,
193,,Rus,Raszkow,Wadeturkuł,village,9,1765,BRT,Shershentsi,Bracław,Bracław,BRC_RASZKOW,47.94187684,28.99772644,294,
194,,Rus,Raszkow,Stroince,village,5,1765,BRT,Oleksiivka,Bracław,Bracław,BRC_RASZKOW,47.88595992,28.93318176,294,
195,,Rus,Raszkow,Manastyrzyszcze,village,6,1765,BRT,Manastyrzyszcze,Bracław,Bracław,BRC_RASZKOW,,,294,
196,,Rus,Raszkow,Księża Słoboda,village,2,1765,BRT,Slobidka,Bracław,Bracław,BRC_RASZKOW,47.88372,29.344,294,
198,1,Rus,Krute,Krute,city,373,1765,BRT,Kruti,Bracław,Bracław,BRC_KRUTE,47.96086,29.20302,295,
199,,Rus,Krute,Płoty,village,7,1765,BRT,Kruti,Bracław,Bracław,BRC_KRUTE,47.95712625,29.15713693,295,
200,,Rus,Krute,Łabuszna,village,6,1765,BRT,Labushne,Bracław,Bracław,BRC_KRUTE,48.02239,29.13654,295,
201,,Rus,Krute,Francuzka,village,7,1765,BRT,Fedorivka,Bracław,Bracław,BRC_KRUTE,48.06408487,29.19513702,295,
202,,Rus,Krute,Budeje,village,6,1765,BRT,Budey,Bracław,Bracław,BRC_KRUTE,48.04641478,29.28165436,295,
203,,Rus,Krute,Berezowka,village,4,1765,BRT,Berezivka,Bracław,Bracław,BRC_KRUTE,47.9849,29.37281,295,
204,,Rus,Krute,Jelenowka,village,5,1765,BRT,Olenivka,Bracław,Bracław,BRC_KRUTE,47.95326,29.50584,295,
205,,Rus,Krute,Żernaty,village,12,1765,BRT,Żernaty,Bracław,Bracław,BRC_KRUTE,,,295,
206,,Rus,Krute,Swinna,village,7,1765,BRT,Sinne,Bracław,Bracław,BRC_KRUTE,47.92094384,29.55974579,295,
207,,Rus,Krute,Chotary,village,13,1765,BRT,Koshary,Bracław,Bracław,BRC_KRUTE,47.70722,29.39333,295,
208,,Rus,Krute,Lubomirka,village,9,1765,BRT,Liubomyrka,Bracław,Bracław,BRC_KRUTE,47.76337,29.48492,295,
209,,Rus,Krute,Kosy,village,10,1765,BRT,Kosy,Bracław,Bracław,BRC_KRUTE,47.67896,29.49778,295,
210,,Rus,Krute,Okno,village,17,1765,BRT,Okny,Bracław,Bracław,BRC_KRUTE,47.54293,29.45586,295,
211,,Rus,Krute,Kiskułuna,village,10,1765,BRT,Kiskułuna,Bracław,Bracław,BRC_KRUTE,,,295,
212,,Rus,Krute,Czorna,village,11,1765,BRT,Chorna,Bracław,Bracław,BRC_KRUTE,47.61999,29.33845,295,
213,,Rus,Krute,Zopała,village,8,1765,BRT,Topaly,Bracław,Bracław,BRC_KRUTE,47.60120636,29.29712248,295,
214,,Rus,Krute,Dihor,village,5,1765,BRT,Dihory,Bracław,Bracław,BRC_KRUTE,47.62812,29.29761,295,
215,,Rus,Krute,Gawenos,village,8,1765,BRT,Havynosy,Bracław,Bracław,BRC_KRUTE,47.6634,29.29858,295,
216,,Rus,Krute,Kulna,village,7,1765,BRT,Stara Kulna,Bracław,Bracław,BRC_KRUTE,47.69476,29.31494,295,
217,,Rus,Krute,Niestoita,village,6,1765,BRT,Nestoita,Bracław,Bracław,BRC_KRUTE,47.76793,29.3511,295,
218,,Rus,Krute,Tymkow,village,6,1765,BRT,Tymkove,Bracław,Bracław,BRC_KRUTE,47.87481,29.28168,295,
219,,Rus,Krute,Słobodzija,village,8,1765,BRT,Mala Slobidka,Bracław,Bracław,BRC_KRUTE,47.90233807,29.28201605,295,
220,,Rus,Krute,Woronkow,village,5,1765,BRT,Peremoga Kolkhoz,Bracław,Bracław,BRC_KRUTE,47.70496771,29.11831856,295,
221,,Rus,Krute,Kiełbasna,village,6,1765,BRT,Domnytsya,Bracław,Bracław,BRC_KRUTE,47.77665581,29.20835495,295,
222,,Rus,Krute,Jahorlik,city,123,1765,BRT,Tsekhanivka,Bracław,Bracław,BRC_KRUTE,47.37370966,29.16217804,295,
223,,Rus,Krute,Cybulowka,village,9,1765,BRT,Tsekhanivka,Bracław,Bracław,BRC_KRUTE,47.40229975,29.09900665,295,
224,,Rus,Krute,Harmaki,village,6,1765,BRT,Tsekhanivka,Bracław,Bracław,BRC_KRUTE,47.42309337,29.08810616,295,
225,,Rus,Krute,Michałowka,village,5,1765,BRT,Horyachivka,Bracław,Bracław,BRC_KRUTE,47.48380087,29.10896301,295,
226,,Rus,Krute,Botuszany,village,5,1765,BRT,Novokrasne,Bracław,Bracław,BRC_KRUTE,47.53644234,29.02553558,295,
227,,Rus,Krute,Zozulany,village,8,1765,BRT,Novokrasne,Bracław,Bracław,BRC_KRUTE,47.61704129,28.99017334,295,
228,,Rus,Krute,Wychwatynce,village,7,1765,BRT,Peremoga Kolkhoz,Bracław,Bracław,BRC_KRUTE,47.66723703,28.99051666,295,
229,,Rus,Krute,Giedyrym,village,7,1765,BRT,Peremoga Kolkhoz,Bracław,Bracław,BRC_KRUTE,47.71184066,28.97575378,295,
230,,Rus,Krute,Rybnica,village,24,1765,BRT,Domnytsya,Bracław,Bracław,BRC_KRUTE,47.76471465,29.00047302,295,
231,,Rus,Krute,Hyrzew,village,5,1765,BRT,Domnytsya,Bracław,Bracław,BRC_KRUTE,47.79931916,29.00218964,295,
232,,Rus,Krute,Saraceja,village,8,1765,BRT,Domnytsya,Bracław,Bracław,BRC_KRUTE,47.82214552,29.01832581,295,
233,,Rus,Krute,Mołokisz,village,9,1765,BRT,Domnytsya,Bracław,Bracław,BRC_KRUTE,47.85486885,29.03995514,295,
234,,Rus,Krute,Haraba Słoboda,village,11,1765,BRT,Semenivka,Bracław,Bracław,BRC_KRUTE,47.89654965,29.08527374,295,
236,1,Rus,Jożefgrod,Jożefgrod,city,756,1765,BRT,Semenivka,Bracław,Bracław,BRC_JOZEFGROD,47.87490745,29.16870117,296,
237,,Rus,Jożefgrod,Borsuki,village,10,1765,BRT,Borsuky,Bracław,Bracław,BRC_JOZEFGROD,48.04044,29.42072,296,
238,,Rus,Jożefgrod,Budeje,village,3,1765,BRT,Kodyma,Bracław,Bracław,BRC_JOZEFGROD,48.10306,29.12598,296,
239,,Rus,Jożefgrod,Obżyła,village,12,1765,BRT,Obzhyle,Bracław,Bracław,BRC_JOZEFGROD,47.98716432,29.38173294,296,
240,,Rus,Jożefgrod,Bołboki,village,4,1765,BRT,Hlybochok,Bracław,Bracław,BRC_JOZEFGROD,47.72824,29.49286,296,
241,,Rus,Jożefgrod,Moszniaga,village,10,1765,BRT,Moshnyahy,Bracław,Bracław,BRC_JOZEFGROD,47.94567148,29.50344086,296,
242,,Rus,Jożefgrod,Mirony,village,4,1765,BRT,Myrony,Bracław,Bracław,BRC_JOZEFGROD,47.94728,29.57473,296,
243,,Rus,Jożefgrod,Lesniczowka,village,12,1765,BRT,Lisnychivka,Bracław,Bracław,BRC_JOZEFGROD,48.01239,29.52529,296,
244,,Rus,Jożefgrod,Kozacka,village,10,1765,BRT,Kozatske,Bracław,Bracław,BRC_JOZEFGROD,47.99381333,29.62354382,296,
245,,Rus,Jożefgrod,Korytna,village,6,1765,BRT,Korytne,Bracław,Bracław,BRC_JOZEFGROD,47.98629905,29.70662918,296,
246,,Rus,Jożefgrod,Kierniczki,village,11,1765,BRT,Krynychky,Bracław,Bracław,BRC_JOZEFGROD,48.03352,29.70704,296,
247,,Rus,Jożefgrod,Papały,village,9,1765,BRT,Pasat,Bracław,Bracław,BRC_JOZEFGROD,47.96923799,29.80075836,296,
248,,Rus,Jożefgrod,Płoska,village,6,1765,BRT,Ploske,Bracław,Bracław,BRC_JOZEFGROD,47.99669952,29.86530304,296,
249,,Rus,Jożefgrod,Kajetanowka,village,4,1765,BRT,Kaytanivka,Bracław,Bracław,BRC_JOZEFGROD,47.96667,29.88333,296,
250,,Rus,Jożefgrod,Jasionowa,village,9,1765,BRT,Yanyshivka,Bracław,Bracław,BRC_JOZEFGROD,47.91864299,30.2388382,296,
251,,Rus,Jożefgrod,Bobryk Wielki,village,2,1765,BRT,Bobryk Druhyy,Bracław,Bracław,BRC_JOZEFGROD,47.89769,30.15324,296,
252,,Rus,Jożefgrod,Bobryk Mały,village,4,1765,BRT,Bobryk Pershyy,Bracław,Bracław,BRC_JOZEFGROD,47.91656906,30.18207341,296,
253,,Rus,Jożefgrod,Krzywe Jezioro,village,9,1765,BRT,,Bracław,Bracław,BRC_JOZEFGROD,,,296,
254,,Rus,Jożefgrod,Holma,village,6,1765,BRT,Holma,Bracław,Bracław,BRC_JOZEFGROD,47.92886,29.84923,296,
255,,Rus,Jożefgrod,Jezierna,village,7,1765,BRT,Jezierna,Bracław,Bracław,BRC_JOZEFGROD,,,296,
256,,Rus,Jożefgrod,Markowka,village,4,1765,BRT,Karmalyukivka,Bracław,Bracław,BRC_JOZEFGROD,47.95347,29.42893,296,
257,,Rus,Jożefgrod,Sarażynka,village,6,1765,BRT,Sarazhinka,Bracław,Bracław,BRC_JOZEFGROD,48.08834,29.44918,296,
258,,Rus,Jożefgrod,Pereyma,village,9,1765,BRT,Pereima,Bracław,Bracław,BRC_JOZEFGROD,48.07034,29.49857,296,
259,,Rus,Jożefgrod,Czernecze,village,11,1765,BRT,Cherneche,Bracław,Bracław,BRC_JOZEFGROD,48.0654,29.59287,296,
261,1,Rus,Granow,Granow,city,662,1765,BRT,Hraniv,Bracław,Bracław,BRC_GRANOW,48.87086,29.56307,297,
262,,Rus,Granow,Kotytna,village,23,1765,BRT,Kotytna,Bracław,Bracław,BRC_GRANOW,,,297,
263,,Rus,Granow,Slobodyszcza,village,22,1765,BRT,Slobodyshche,Bracław,Bracław,BRC_GRANOW,48.96456,29.59651,297,
264,,Rus,Granow,Czartoryika,village,10,1765,BRT,Chortoryia,Bracław,Bracław,BRC_GRANOW,48.95478,29.57888,297,
265,,Rus,Granow,Grudek,village,23,1765,BRT,Horodok,Bracław,Bracław,BRC_GRANOW,48.95677,29.52722,297,
266,,Rus,Granow,Lewuchi,village,17,1765,BRT,Leukhy,Bracław,Bracław,BRC_GRANOW,48.938,29.62909,297,
267,,Rus,Granow,Narajowka,village,16,1765,BRT,Naraivka,Bracław,Bracław,BRC_GRANOW,48.9017,29.68526,297,
268,,Rus,Granow,Sebestyanowka,village,24,1765,BRT,Velyka Sevastianivka,Bracław,Bracław,BRC_GRANOW,48.88547,29.77252,297,
269,,Rus,Granow,Jwangrod,village,11,1765,BRT,Ivanhorod,Bracław,Bracław,BRC_GRANOW,48.80557,29.80574,297,
270,,Rus,Granow,Skarzynowka,village,10,1765,BRT,Skarzhenovka,Bracław,Bracław,BRC_GRANOW,48.76667,29.75,297,
271,,Rus,Granow,Krasnosiułka,village,11,1765,BRT,Krasnosilka,Bracław,Bracław,BRC_GRANOW,48.50334,29.62515,297,
272,,Rus,Granow,Kiwaczowka,village,16,1765,BRT,Kyvachivka,Bracław,Bracław,BRC_GRANOW,48.76841,29.70171,297,
273,,Rus,Granow,Cwilichowka,village,5,1765,BRT,Tsvilikhovka,Bracław,Bracław,BRC_GRANOW,48.75714,29.68405,297,
274,,Rus,Granow,Topolowka,village,6,1765,BRT,Topolivka,Bracław,Bracław,BRC_GRANOW,48.75723,29.74462,297,
275,,Rus,Granow,Markowka,village,8,1765,BRT,Markivka,Bracław,Bracław,BRC_GRANOW,48.71911,29.68556,297,
276,,Rus,Granow,Stepanowka,village,9,1765,BRT,Stepanivka,Bracław,Bracław,BRC_GRANOW,48.68263,29.67544,297,
277,,Rus,Granow,Karabelowka,village,9,1765,BRT,Karabelovka,Bracław,Bracław,BRC_GRANOW,48.70389,29.6357,297,
278,,Rus,Granow,Ohijowka,village,14,1765,BRT,Ogiyevka,Bracław,Bracław,BRC_GRANOW,48.7190552,29.59751129,297,
279,,Rus,Granow,Kublicz,city,61,1765,BRT,Kiblych,Bracław,Bracław,BRC_GRANOW,48.72188647,29.56678391,297,
280,,Rus,Granow,Mikołaiow,village,13,1765,BRT,Meleshkiv,Bracław,Bracław,BRC_GRANOW,48.71769613,29.52163696,297,
281,,Rus,Granow,Mytkow,village,9,1765,BRT,Mytkiv,Bracław,Bracław,BRC_GRANOW,48.78232429,29.61931229,297,
282,,Rus,Granow,Żyszkowka,village,12,1765,BRT,Tyshkivka,Bracław,Bracław,BRC_GRANOW,48.79612198,29.58429337,297,
283,,Rus,Granow,Rachnowka,village,10,1765,BRT,Rakhnivka,Bracław,Bracław,BRC_GRANOW,48.78321,29.54797,297,
284,,Rus,Granow,Michalowka,village,14,1765,BRT,Mykhailivka,Bracław,Bracław,BRC_GRANOW,48.83234,29.54496,297,
285,,Rus,Granow,Adamowka,village,9,1765,BRT,Adamivka,Bracław,Bracław,BRC_GRANOW,48.86432,29.50999,297,
287,1,Rus,Daszow,Daszow,city,406,1765,BRT,Dashiv,Bracław,Bracław,BRC_DASZOW,49.00351,29.43971,298,
288,,Rus,Daszow,Nowe Miasto,city,7,1765,BRT,Dashiv,Bracław,Bracław,BRC_DASZOW,49.00351,29.43971,298,
289,,Rus,Daszow,Katowa,village,3,1765,BRT,Kabatnya,Bracław,Bracław,BRC_DASZOW,49.02364,29.24076,298,
290,,Rus,Daszow,Kupczyńce,village,21,1765,BRT,Kupchyntsi,Bracław,Bracław,BRC_DASZOW,49.032,29.4768,298,
291,,Rus,Daszow,Jastrębińce,village,11,1765,BRT,Yastrubyntsi,Bracław,Bracław,BRC_DASZOW,49.06764,29.51982,298,
292,,Rus,Daszow,Budy Konstantynowskie,village,11,1765,BRT,Stryzhakiv,Bracław,Bracław,BRC_DASZOW,49.15789,29.3495,298,
293,,Rus,Daszow,Jurkowce,village,11,1765,BRT,Yurkivtsi,Bracław,Bracław,BRC_DASZOW,48.95954,29.21927,298,
294,,Rus,Daszow,Sitkowce,village,10,1765,BRT,Sytkivtsi,Bracław,Bracław,BRC_DASZOW,48.90932,29.19871,298,
295,,Rus,Daszow,Dziurzynce,village,13,1765,BRT,Dzhuryntsi,Bracław,Bracław,BRC_DASZOW,48.92759,29.25372,298,
296,,Rus,Daszow,Budy Dziurzynieckie,village,8,1765,BRT,Dzhuryntsi,Bracław,Bracław,BRC_DASZOW,48.92759,29.25372,298,
297,,Rus,Daszow,Biłki,village,7,1765,BRT,Bilky,Bracław,Bracław,BRC_DASZOW,48.95249,29.29666,298,
298,,Rus,Daszow,Krzysztofowka,village,7,1765,BRT,Kryshtopivka,Bracław,Bracław,BRC_DASZOW,48.91172,29.32245,298,
299,,Rus,Daszow,Bundury,village,5,1765,BRT,Bonduri,Bracław,Bracław,BRC_DASZOW,48.90118,29.42795,298,
300,,Rus,Daszow,Kopiiowka,village,4,1765,BRT,Kopiivka,Bracław,Bracław,BRC_DASZOW,48.97128,29.41528,298,
301,,Rus,Daszow,Januszgrod,village,3,1765,BRT,Yanyshëvka,Bracław,Bracław,BRC_DASZOW,48.95903152,29.38087463,298,
302,,Rus,Daszow,Tadorowka,village,3,1765,BRT,Alekseyevka,Bracław,Bracław,BRC_DASZOW,48.93735538,29.39184912,298,
303,,Rus,Daszow,Rachny,village,6,1765,BRT,Rakhny,Bracław,Bracław,BRC_DASZOW,48.92789,29.44363,298,
304,,Rus,Daszow,Kitaygrod,village,2,1765,BRT,Kytaihorod,Bracław,Bracław,BRC_DASZOW,48.96615,29.49527,298,
305,,Rus,Daszow,Kamienohurka,village,3,1765,BRT,Kamenogorka,Bracław,Bracław,BRC_DASZOW,48.98235757,29.45365906,298,
306,,Rus,Daszow,Kalnik,city,111,1765,BRT,Kalnyk,Bracław,Bracław,BRC_DASZOW,49.03525,29.38785,298,
307,,Rus,Daszow,Kantelina,village,10,1765,BRT,Kantelyna,Bracław,Bracław,BRC_DASZOW,49.0765,29.43992,298,
308,,Rus,Daszow,Koszłanowka,village,8,1765,BRT,Koshlany,Bracław,Bracław,BRC_DASZOW,49.1048932,29.39735413,298,
309,,Rus,Daszow,Zadanowka,village,6,1765,BRT,Zhadany,Bracław,Bracław,BRC_DASZOW,49.0679,29.38511,298,
310,,Rus,Daszow,Nowa Grobla,village,7,1765,BRT,,Bracław,Bracław,BRC_DASZOW,,,298,
311,,Rus,Daszow,Paryowka,village,7,1765,BRT,Pariyevka,Bracław,Bracław,BRC_DASZOW,49.08905,29.28403,298,
312,,Rus,Daszow,Chrzanowka,village,5,1765,BRT,Khrinivka,Bracław,Bracław,BRC_DASZOW,49.06166,29.31407,298,
313,,Rus,Daszow,Tałałaiowka,village,4,1765,BRT,Talalaivka,Bracław,Bracław,BRC_DASZOW,49.03333,29.28333,298,
314,,Rus,Daszow,Parchomowka,village,4,1765,BRT,Parkhomivka,Bracław,Bracław,BRC_DASZOW,49.03292,29.31583,298,
316,1,Rus,Sawrań,Sawrań,city,150,1765,BRT,Savran,Bracław,Bracław,BRC_SAWRAN,48.1293,30.0833,299,
317,,Rus,Sawrań,Polaneckie,village,7,1765,BRT,Polyanetske,Bracław,Bracław,BRC_SAWRAN,48.07338,30.12205,299,
318,,Rus,Sawrań,Dubinowa,village,4,1765,BRT,Dubynove,Bracław,Bracław,BRC_SAWRAN,48.1339,30.28673,299,
319,,Rus,Sawrań,Baksza,village,17,1765,BRT,Baksha,Bracław,Bracław,BRC_SAWRAN,48.00944,29.9774,299,
320,,Rus,Sawrań,Horynwa,village,8,1765,BRT,Herbyné,Bracław,Bracław,BRC_SAWRAN,48.1747862,29.73415375,299,
321,,Rus,Sawrań,Pużaykow,village,10,1765,BRT,Puzhaykovo,Bracław,Bracław,BRC_SAWRAN,48.10883,29.82747,299,
322,,Rus,Sawrań,Mieczetna Wielka,village,5,1765,BRT,Velyka Mechetnya,Bracław,Bracław,BRC_SAWRAN,48.08733,30.59032,299,
323,,Rus,Sawrań,Piszczanna,village,35,1765,BRT,Pischchana,Bracław,Bracław,BRC_SAWRAN,48.12918,29.73086,299,
324,,Rus,Sawrań,Stanisławczyk,village,5,1765,BRT,Stanisławczyk,Bracław,Bracław,BRC_SAWRAN,,,299,
325,,Rus,Sawrań,Nedełkowa,village,9,1765,BRT,Nedilkove,Bracław,Bracław,BRC_SAWRAN,48.0367,30.07001,299,
326,,Rus,Sawrań,Baybuzowka,village,16,1765,BRT,Baybuzivka,Bracław,Bracław,BRC_SAWRAN,48.11452,29.90202,299,
327,,Rus,Sawrań,Kamienna,village,22,1765,BRT,Kamyane,Bracław,Bracław,BRC_SAWRAN,48.18621,29.93142,299,
328,,Rus,Sawrań,Stauszewskiego Słoboda,village,5,1765,BRT,Stauszewskiego Słoboda,Bracław,Bracław,BRC_SAWRAN,,,299,
329,,Rus,Sawrań,Osiczki,village,8,1765,BRT,Osychky,Bracław,Bracław,BRC_SAWRAN,48.12851777,30.02185822,299,
330,,Rus,Sawrań,Onyskowa,village,5,1765,BRT,Onyskove,Bracław,Bracław,BRC_SAWRAN,48.15737,30.42205,299,
331,,Rus,Sawrań,Bondarowa,village,30,1765,BRT,,Bracław,Bracław,BRC_SAWRAN,,,299,
332,,Rus,Sawrań,Szlakowa,village,9,1765,BRT,Shlyakhove,Bracław,Bracław,BRC_SAWRAN,48.0785,29.75227,299,
333,,Rus,Sawrań,Rakułowa,village,9,1765,BRT,Rakulove,Bracław,Bracław,BRC_SAWRAN,48.05236,29.78798,299,
334,,Rus,Sawrań,Tryduby,village,5,1765,BRT,Tryduby,Bracław,Bracław,BRC_SAWRAN,48.07558,30.41274,299,
335,,Rus,Sawrań,Olszanka,village,6,1765,BRT,Vilshanka,Bracław,Bracław,BRC_SAWRAN,48.14033,30.15997,299,
336,,Rus,Sawrań,Meczetna Mała,village,8,1765,BRT,Mala Mechetnya,Bracław,Bracław,BRC_SAWRAN,48.13379,30.42721,299,
337,,Rus,Sawrań,Kurzełozy,village,7,1765,BRT,Kuriachi Lozy,Bracław,Bracław,BRC_SAWRAN,48.0785377,30.33668518,299,
338,,Rus,Sawrań,Antonowka,village,5,1765,BRT,,Bracław,Bracław,BRC_SAWRAN,,,299,
339,,Rus,Sawrań,Gedwiłowa,village,3,1765,BRT,Hetmanivka,Bracław,Bracław,BRC_SAWRAN,48.06265084,29.99593735,299,
340,,Rus,Sawrań,Kazawczyn,village,7,1765,BRT,Kazavchyn,Bracław,Bracław,BRC_SAWRAN,48.27499,29.94415,299,
341,,Rus,Sawrań,Poromowka,village,21,1765,BRT,Poromowka,Bracław,Bracław,BRC_SAWRAN,,,299,
342,,Rus,Sawrań,Beryzki,village,22,1765,BRT,Berizky,Bracław,Bracław,BRC_SAWRAN,47.9074249,30.55194855,299,
343,,Rus,Sawrań,Godziemba,village,24,1765,BRT,Yosypivka,Bracław,Bracław,BRC_SAWRAN,48.04319,29.91819,299,
344,,Rus,Sawrań,Gierbina,village,9,1765,BRT,Herbyné,Bracław,Bracław,BRC_SAWRAN,48.17455725,29.73518372,299,
345,,Rus,Sawrań,Jakubowka,village,6,1765,BRT,Yakubivka,Bracław,Bracław,BRC_SAWRAN,48.23333,29.66667,299,
346,,Rus,Sawrań,Hoōakowka,village,10,1765,BRT,Holdashivka,Bracław,Bracław,BRC_SAWRAN,48.22232816,29.70428467,299,
347,,Rus,Sawrań,Slusarzowa,village,7,1765,BRT,Slyusareve,Bracław,Bracław,BRC_SAWRAN,48.10063,30.21327,299,
349,1,Rus,Bracław,Bracław,city,101,1765,BRT,Bratslav,Bracław,Bracław,BRC_BRACLAW,48.82317,28.93827,300,
350,,Rus,Bracław,Monastyrsko,village,5,1765,BRT,Monastyrske,Bracław,Bracław,BRC_BRACLAW,48.8279,28.88894,300,
351,,Rus,Bracław,Skryckie,village,10,1765,BRT,Skrytske,Bracław,Bracław,BRC_BRACLAW,48.77227,29.01688,300,
352,,Rus,Bracław,Macocha,village,7,1765,BRT,Machukha,Bracław,Bracław,BRC_BRACLAW,48.76667,29.06667,300,
353,,Rus,Bracław,Anczypałowka,village,4,1765,BRT,Antsypolivka,Bracław,Bracław,BRC_BRACLAW,48.80293,29.09885,300,
354,,Rus,Bracław,Ziańkowce,village,6,1765,BRT,Antsypolivka,Bracław,Bracław,BRC_BRACLAW,48.81438388,29.08971529,300,
355,,Rus,Bracław,Szurowce,village,5,1765,BRT,Sorokoduby,Bracław,Bracław,BRC_BRACLAW,48.82083596,29.01071275,300,
356,,Rus,Bracław,Salince,village,7,1765,BRT,Salyntsi,Bracław,Bracław,BRC_BRACLAW,48.84822,29.05403,300,
357,,Rus,Bracław,Grabowiec,village,3,1765,BRT,Hrabovets,Bracław,Bracław,BRC_BRACLAW,48.82446488,28.98917588,300,
358,,Rus,Bracław,Przedmieście,city,6,1765,BRT,Przedmieście,Bracław,Bracław,BRC_BRACLAW,,,300,
359,,Rus,Bracław,Czukow,village,4,1765,BRT,Chukiv,Bracław,Bracław,BRC_BRACLAW,48.89435,28.88362,300,
360,,Rus,Bracław,Bohakow,village,5,1765,BRT,Buhakiv,Bracław,Bracław,BRC_BRACLAW,48.9016,28.9368,300,
361,,Rus,Bracław,Horodnica,village,6,1765,BRT,Horodnytsia,Bracław,Bracław,BRC_BRACLAW,48.89104,28.98164,300,
362,,Rus,Bracław,Samczynice,village,6,1765,BRT,Samchyntsi,Bracław,Bracław,BRC_BRACLAW,48.86879,29.03189,300,
363,,Rus,Bracław,Święcica,village,5,1765,BRT,Shevchenkovo,Bracław,Bracław,BRC_BRACLAW,49.04611,29.07147,300,
364,,Rus,Bracław,Ksiądzowka,village,4,1765,BRT,Ksiądzowka,Bracław,Bracław,BRC_BRACLAW,,,300,
365,,Rus,Bracław,Kruszlince Wielkie,village,6,1765,BRT,Hranitne,Bracław,Bracław,BRC_BRACLAW,48.85859206,29.00672482,300,
366,,Rus,Bracław,Kruszlince Małe,village,5,1765,BRT,Korzhivka,Bracław,Bracław,BRC_BRACLAW,48.87103163,28.97857668,300,
368,1,Rus,Tywrow,Tywrow,city,103,1765,BRT,Tyvriv,Bracław,Bracław,BRC_TYWROW,49.01206,28.50044,301,
369,,Rus,Tywrow,Michałowka,village,24,1765,BRT,Mikhaylovka,Bracław,Bracław,BRC_TYWROW,49.03333,28.53333,301,
370,,Rus,Tywrow,Tywrow - Część Jaroszynskiego,city,96,1765,BRT,Tyvriv,Bracław,Bracław,BRC_TYWROW,49.01206,28.50044,301,
371,,Rus,Tywrow,Szersznie,village,5,1765,BRT,Shershni,Bracław,Bracław,BRC_TYWROW,49.02279,28.42879,301,
372,,Rus,Tywrow,Kurniki,village,2,1765,BRT,Kurnyky,Bracław,Bracław,BRC_TYWROW,48.99076,28.41157,301,
373,,Rus,Tywrow,Szostakowka,village,2,1765,BRT,Shchuchyntsi,Bracław,Bracław,BRC_TYWROW,48.96268,28.24673,301,
374,,Rus,Tywrow,Dzwonnicha,village,7,1765,BRT,Dzvonykha,Bracław,Bracław,BRC_TYWROW,48.98582,28.56954,301,
375,,Rus,Tywrow,Sokolince,village,3,1765,BRT,Sokolyntsi,Bracław,Bracław,BRC_TYWROW,49.00822,28.59081,301,
376,,Rus,Tywrow,Tywrow - Część Krzywskich,city,86,1765,BRT,Tyvriv,Bracław,Bracław,BRC_TYWROW,49.01206,28.50044,301,
377,,Rus,Tywrow,Kliszczow,village,8,1765,BRT,Koliukhiv,Bracław,Bracław,BRC_TYWROW,48.98891125,28.63141629,301,
378,,Rus,Tywrow,Pilawa,village,6,1765,BRT,Pyliava,Bracław,Bracław,BRC_TYWROW,49.07314,28.52343,301,
379,,Rus,Tywrow,Huta,village,2,1765,BRT,Huta,Bracław,Bracław,BRC_TYWROW,,,301,
380,,Rus,Tywrow,Łatańce,village,5,1765,BRT,Łatańce,Bracław,Bracław,BRC_TYWROW,,,301,
381,,Rus,Tywrow,Jankow,village,4,1765,BRT,Ivanivka,Bracław,Bracław,BRC_TYWROW,49.11306,28.50504,301,
383,1,Rus,Przyłyka,Przyłyka,city,203,1765,BRT,Stara Pryluka,Bracław,Bracław,BRC_PRZYLUKA,49.38550177,28.71620178,302,
384,,Rus,Przyłyka,Turbow,village,8,1765,BRT,Turbiv,Bracław,Bracław,BRC_PRZYLUKA,49.34436211,28.72306824,302,
385,,Rus,Przyłyka,Wachnowka,village,5,1765,BRT,Vakhnivka,Bracław,Bracław,BRC_PRZYLUKA,49.31594673,28.83876801,302,
386,,Rus,Przyłyka,Bryckie,village,2,1765,BRT,Bryts'ke,Bracław,Bracław,BRC_PRZYLUKA,49.35353208,28.89816284,302,
387,,Rus,Przyłyka,Biała,village,3,1765,BRT,Bila,Bracław,Bracław,BRC_PRZYLUKA,49.3890775,28.91601563,302,
388,,Rus,Przyłyka,Szenderowka,village,2,1765,BRT,Shenderovka,Bracław,Bracław,BRC_PRZYLUKA,49.40829262,28.91532898,302,
389,,Rus,Przyłyka,Zbarasz,village,4,1765,BRT,Zbarazh,Bracław,Bracław,BRC_PRZYLUKA,49.49243762,28.85541916,302,
390,,Rus,Przyłyka,Hermanowka,village,2,1765,BRT,Grigor’yevka,Bracław,Bracław,BRC_PRZYLUKA,49.44848597,28.86726379,302,
