id,name,name_he,viv,viv_code,powiat,sum_group,value,addition,addition_type,group,geocode,modern_name,lat,lon,galil,galil_id,wikidata,wikipedia,osm_id,text,is_child,parent_id
354,Maryampol,,Rus,RUS,Ziemia Halicka.,RUS_5,229,,,,RUS_MARIAMPOL,"Mariyanpil, Ivano-Frankivsk Oblast, Ukraine",48.922633,24.711117,Rus,14,,,,"Miasto Maryampol z w, p.",0,
355,Tłomacz,טלומאץ',Rus,RUS,Ziemia Halicka.,RUS_5,493,,,,RUS_TLUMACZ,"Tlumach, Ivano-Frankivsk Oblast, Ukraine",48.8526745,24.8480212,Rus,14,,,,Miasto Tłomacz z w. p.,0,
356,Bukaczowce,בוקאצ'יבצי,Rus,RUS,Ziemia Halicka.,RUS_5,338,,,,RUS_BUKACZOWCE,"Bukachivtsi, Ivano-Frankivsk Oblast, Ukraine",49.2518098,24.4987913,Rus,14,Q2603071,uk:Букачівці,4596388,Miasto Bukaczowce z w. p.,0,
357,Uście,אושצ'יה ז'יילונה,Rus,RUS,Ziemia Halicka.,RUS_5,451,,,,RUS_USCIE,"Ustia Zelene, Ternopil Oblast, Ukraine",49.0283643,24.9657407,Rus,14,,,,Miasto Uście z w. p.,0,
358,Tyśmienica,טישמייניצה,Rus,RUS,Ziemia Halicka.,RUS_5,908,,,,RUS_TYSMIENICA,"Tysmenytsia, Ivano-Frankivsk Oblast, Ukraine",48.9032889,24.8471005,Rus,14,Q156588,uk:Тисмениця,6748506,Miasto Tyśmienica z w. p.,0,
359,Kałusz,קאלוש,Rus,RUS,Ziemia Halicka.,RUS_5,1662,,,,RUS_KALUSZ,"Kalush, Ivano-Frankivsk Oblast, Ukraine",49.0414259,24.3950384,Rus,14,Q146453,uk:Калуш,2190422,Miasto Kałusz z w. p.,0,
360,Stanisławów,איוואנו-פרנקיבסק,Rus,RUS,Ziemia Halicka.,RUS_5,908,,,,RUS_STANISLAWOW,"Ivano-Frankivsk, Ukraine",48.9200616,24.7089157,Rus,14,,,,Miasto Stanisławów z w. p.,0,
361,Buczacz,בוצ'אץ',Rus,RUS,Ziemia Halicka.,RUS_5,1267,,,,RUS_BUCZACZ,"Buchach, Ternopil Oblast, Ukraine",49.064831,25.3817159,Rus,14,Q849109,uk:Бучач,2697563,"Miasto Buczacz z w, p.",0,
362,Zawołów,זאוואלוב,Rus,RUS,Ziemia Halicka.,RUS_5,204,,,,RUS_ZAWALOW,"Zavaliv, Ternopil Oblast, Ukraine",49.2072567,25.0277839,Rus,14,,,,Miasto Zawołów z w. p.,0,
363,Potok,זולוטי פוטיק,Rus,RUS,Ziemia Halicka.,RUS_5,417,,,,RUS_POTOK,"Zoloty Potik, Ternopil Oblast, Ukraine",48.9087059,25.3358799,Rus,14,Q2602963,uk:Золотий Потік,3167014,Miasto Potok z w. p.,0,
364,Martynow,מרטינוב,Rus,RUS,Ziemia Halicka.,RUS_5,75,,,,RUS_MARTYNOW,"Staryi Martyniv, Ivano-Frankivsk Oblast, Ukraine",49.2027781,24.5669615,Rus,14,Q4441099,uk:Старий Мартинів,11087617,Miasto Martynow z w. p.,0,
365,Rochatyn,רוהאטין,Rus,RUS,Ziemia Halicka.,RUS_5,1237,,,,RUS_ROHATYN,"Rohatyn, Ivano-Frankivsk Oblast, Ukraine",49.4099366,24.6106017,Rus,14,Q156821,uk:Рогатин,3382441,Miasto Rochatyn z w. p.,0,
366,Bursztyn,בורשטין,Rus,RUS,Ziemia Halicka.,RUS_5,481,,,,RUS_BURSZTYN,"Burshtyn, Ivano-Frankivsk Oblast, Ukraine",49.2605667,24.62688,Rus,14,Q146557,uk:Бурштин (місто),3626214,"Miasto Bursztyn z w, p.",0,
367,Podheyce,פודהייצה,Rus,RUS,Ziemia Halicka.,RUS_5,1290,,,,RUS_PODHAJCE,"Pidhaitsi, Ternopil Oblast, Ukraine",49.2683563,25.1365749,Rus,14,Q149170,uk:Підгайці,3167397,Miasto Podheyce z w. p.,0,
368,Bełszowiec,בילשיבצי,Rus,RUS,Ziemia Halicka.,RUS_5,226,,,,RUS_BOLSZOWCE,"Bilshivtsi, Ivano-Frankivsk Oblast, Ukraine",49.1835908,24.7462961,Rus,14,Q4092249,uk:Більшівці,4596376,Miasto Bełszowiec z w. p.,0,
369,Niźniow,ניז'ניוב  / ניזשנעווע,Rus,RUS,Ziemia Halicka.,RUS_5,154,,,,RUS_NIZNIOW,"Nyzhniv, Ivano-Frankivsk Oblast, Ukraine",48.9436356,25.0939642,Rus,14,,,,Miasto Niźniow z w. p.,0,
370,Woyniłow,וויניליב,Rus,RUS,Ziemia Halicka.,RUS_5,495,,,,RUS_WOJNILOW,"Voinyliv, Ivano-Frankivsk Oblast, Ukraine",49.1241888,24.4923324,Rus,14,Q550556,uk:Войнилів,4596367,Miasto Woyniłow z w. p.,0,
372,Trembowla,טרבובליה,Rus,RUS,Trembowolski.,RUS_6,617,,,,RUS_TREMBOWLA,"Terebovlya, Ternopil Oblast, Ukraine",49.3047733,25.7049422,Rus,14,Q1020091,uk:Теребовля,3167561,Miasto Trembowla z wsiami pa rafialnemi,0,
373,Mikulince,מיקולינצה,Rus,RUS,Trembowolski.,RUS_6,463,,,,RUS_MIKULINCE,"Mykulyntsi, Ternopil Oblast, Ukraine",49.3962315,25.605439,Rus,14,Q1956628,uk:Микулинці,3167221,Miasto Mikulince z w. p.,0,
374,Grzymałow,הרימאיליב,Rus,RUS,Trembowolski.,RUS_6,693,,,,RUS_GRZYMALOW,"Hrymailiv, Ternopil Oblast, Ukraine",49.328034,26.0044917,Rus,14,Q1632587,uk:Гримайлів,3166882,Miasto Grzymałow z w. p.,0,
375,Towste,טואוסטה,Rus,RUS,Trembowolski.,RUS_6,402,,,,RUS_TLUSTE,"Tovste, Ternopil Oblast, Ukraine",48.7433,25.5853,Rus,14,,,,Miasto Towste z w. p.,0,
376,Kopczyńce,קופיצ'ינצה,Rus,RUS,Trembowolski.,RUS_6,407,,,,RUS_KOPYCZYNCE,"Kopychyntsi, Ternopil Oblast, Ukraine",49.1037815,25.9110602,Rus,14,Q997381,uk:Копичинці,3167073,Miasto Kopczyńce z w. p.,0,
377,Suchostaw,סוחוסטאב,Rus,RUS,Trembowolski.,RUS_6,213,,,,RUS_SUCHOSTAW,"Sukhostav, Husiatyn Raion, Ukraine",49.1578905,25.8547701,Rus,14,Q4447423,uk:Сухостав,3167547,Miasto Suchostaw czyli Jabłonow z w. p.,0,
378,Czortkow,צ'ורטקוב,Rus,RUS,Trembowolski.,RUS_6,812,,,,RUS_CZORTKOW,"Chortkiv, Ternopil Oblast, Ukraine",49.0108843,25.8026512,Rus,14,Q148473,uk:Чортків,3167646,Miasto Czortkow z w. p.,0,
379,Skałat,סקאלאט,Rus,RUS,Trembowolski.,RUS_6,640,,,,RUS_SKALAT,"Skalat, Ternopil Oblast, Ukraine",49.4285053,25.9712877,Rus,14,Q149159,uk:Скалат,3167484,"Miasto Skałat z w. p,",0,
380,Janow,יאנוב,Rus,RUS,Trembowolski.,RUS_6,447,,,,RUS_JANOWT,"Ivanivka, Terebovlya Raion, Ukraine",49.2789804,25.824398,Rus,14,,,,Miasto Janow z w. p.,0,
381,Budzanow,בודאניב,Rus,RUS,Trembowolski.,RUS_6,400,,,,RUS_BUDZANOW,"Budaniv, Ternopil Oblast, Ukraine",49.1633838,25.7072078,Rus,14,Q1000641,uk:Буданів,3166702,Miasto Budzanow z w. p.,0,
382,Tarnopol,טרנופול,Rus,RUS,Trembowolski.,RUS_6,1680,,,,RUS_TARNOPOL,"Ternopil, Ukraine",49.5510444,25.5952184,Rus,14,Q156743,pl:Tarnopol,327955095,"Miasto Tarnopol, miasteczko Kozłow y Kopczyńce z w. p.",0,
383,Struszow,סטרוסוב,Rus,RUS,Trembowolski.,RUS_6,244,,,,RUS_STRUSOW,"Strusiv, Ternopil Oblast, Ukraine",49.3379202,25.6167597,Rus,14,Q4444399,uk:Струсів,3167538,Miasto Struszow z w. p.,0,
385,Kołomyia,קולומיאה,Rus,RUS,Kołomyski.,RUS_7,1059,,,,RUS_KOLOMYJA,"Kolomyia, Ivano-Frankivsk Oblast, Ukraine",48.5304917,25.0412054,Rus,14,Q52193,uk:Коломия,2697552,Miasto Kołomyia z wsiami parafialnemi,0,
386,Sołotwina,סולוטבין,Rus,RUS,Kołomyski.,RUS_7,471,,,,RUS_SOLOTWINA,"Solotvyn, Ivano-Frankivsk Oblast, Ukraine",48.7094882,24.4210479,Rus,14,Q1899334,uk:Солотвин (смт),11114940,Miasto Sołotwina z wsiami parafialnemi,0,
387,Pistynia,פיסטין,Rus,RUS,Kołomyski.,RUS_7,233,,,,RUS_PISTYN,"Pistyn, Ivano-Frankivsk Oblast, Ukraine",48.3589549,25.0236993,Rus,14,Q4363684,uk:Пістинь,337601092,Miasto Pistynia z w. p.,0,
388,Jabłonow,יאבלונוב,Rus,RUS,Kołomyski.,RUS_7,467,,,,RUS_JABLONOW,"Yabluniv, Ivano-Frankivsk Oblast, Ukraine",48.4018664,24.9415656,Rus,14,Q2619337,uk:Яблунів (смт),6077218,Miasto Jabłonow czyli Słupczate z w. p.,0,
389,Śniatyn,סניאטין,Rus,RUS,Kołomyski.,RUS_7,1123,,,,RUS_SNIATYN,"Sniatyn, Ivano-Frankivsk Oblast, Ukraine",48.4464244,25.5699108,Rus,14,Q156818,uk:Снятин,3626221,Miasto Śniatyn z w. p.,0,
390,Kuty,קוטי,Rus,RUS,Kołomyski.,RUS_7,1013,,,,RUS_KUTY,"Kuty, Ivano-Frankivsk Oblast, Ukraine",48.2638539,25.1816721,Rus,14,Q1794734,uk:Кути,8839102,Miasto Kuty z w. p.,0,
391,Gwozdzia,גוויזדץ,Rus,RUS,Kołomyski.,RUS_7,659,,,,RUS_GWOZDZIEC,"Hvizdets, Ivano-Frankivsk Oblast, Ukraine",48.5768669,25.2828981,Rus,14,Q1026927,uk:Гвіздець,4099075,Miasto Gwozdzia z w. p.,0,
392,Zabłatow,זבלוטוב,Rus,RUS,Kołomyski.,RUS_7,946,,,,RUS_ZABLOTOW,"Zabolotiv, Ivano-Frankivsk Oblast, Ukraine",48.4672394,25.2834861,Rus,14,Q520110,uk:Заболотів,30710076,Miasto Zabłatow z w. p.,0,
393,Pohorodczany,בוהורודצ'אני,Rus,RUS,Kołomyski.,RUS_7,646,,,,RUS_BOHORODCZANY,"Bohorodchany, Ivano-Frankivsk Oblast, Ukraine",48.8079915,24.537935,Rus,14,Q639830,uk:Богородчани,3626205,Miasto Pohorodczany z w. p.,0,
394,Kossow,קוסוב,Rus,RUS,Kołomyski.,RUS_7,225,,,,RUS_KOSOW,"Kosiv, Ivano-Frankivsk Oblast, Ukraine",48.3193393,25.0926501,Rus,14,Q157461,uk:Косів,3896884,Miasto Kossow z w. p.,0,
395,,,Rus,RUS,Kołomyski.,RUS_7,118,,,,RUS_SAMEALTERIUSDOMINIIV,"Staryy Kosiv, Ivano-Frankivsk Oblast, Ukraine",48.3193393,25.0926501,Rus,14,,,,Miasto Toż Alterius Dominii z w. p.,0,
396,Kamionki Wielkie,קמיונקי גדולות,Rus,RUS,Kołomyski.,RUS_7,56,,,,RUS_KAMIONKIWIELKIE,"Velyka Kamianka, Ivano-Frankivsk Oblast, Ukraine",48.640334,25.1081,Rus,14,,,,Miasto Kamionki Wielkie z w. p.,0,
397,Ottenia,אוטיניה,Rus,RUS,Kołomyski.,RUS_7,345,,,,RUS_OTTYNIA,"Otyniia, Ivano-Frankivsk Oblast, Ukraine",48.737533,24.8621418,Rus,14,Q641272,uk:Отинія,3353685,Miasto Ottenia z w. p.,0,
398,Lipiec,ליפייץ,Rus,RUS,Kołomyski.,RUS_7,171,,,,RUS_LYSIEC,"Lysets, Ivano-Frankivsk Oblast, Ukraine",48.8725755,24.6091815,Rus,14,,,,Miasto Lipiec z w. p.,0,
399,Nadworna,נדבורנה,Rus,RUS,Kołomyski.,RUS_7,1196,,,,RUS_NADWORNA,"Nadvirna, Ivano-Frankivsk Oblast, Ukraine",48.6211999,24.5759679,Rus,14,Q156820,uk:Надвірна,3704762,Miasto Nadworna z w. p.,0,
400,Obertyn,אוברטין,Rus,RUS,Kołomyski.,RUS_7,419,,,,RUS_OBERTYN,"Obertyn, Ivano-Frankivsk Oblast, Ukraine",48.6943534,25.1747279,Rus,14,Q1463643,uk:Обертин,4596372,Miasto Obertyn z w. p.,0,
401,Horodynka,הורודנקה,Rus,RUS,Kołomyski.,RUS_7,956,,,,RUS_HORODENKA,"Horodenka, Ivano-Frankivsk Oblast, Ukraine",48.6663438,25.5025408,Rus,14,Q157520,uk:Городенка,3626219,Miasto Horodynka z w. p.,0,
402,Kułaczkowce,קולאצ'קובצה,Rus,RUS,Kołomyski.,RUS_7,150,,,,RUS_KULACZKOWCE,"Kulachkivtsi, Ivano-Frankivsk Oblast, Ukraine",48.5579138,25.3010987,Rus,14,Q4246040,uk:Кулачківці,337594449,Miasto Kułaczkowce z w. p.,0,
404,Chełm,חלם,Rus,RUS,Ziemia Chełmska.,RUS_8,1418,,,,RUS_CHELM,"Chełm, województwo lubelskie, Polska",51.1339221,23.4711548,Chelm Belz,2,Q234184,,3009695532,Kachał Chełmski z parafiami,0,
405,Krośniczyn,גטו קרשניצ'ין,Rus,RUS,Ziemia Chełmska.,RUS_8,196,,,,RUS_KROSNICZYN,"Kraśniczyn, gmina Kraśniczyn, powiat krasnostawski, województwo lubelskie, 22-310, Polska",50.9329004,23.351823,Chelm Belz,2,Q30007325,,3009762738,Kachał Krośniczyński z p.,0,
406,Krasnobród,קראסנוברוד,Rus,RUS,Ziemia Chełmska.,RUS_8,245,,,,RUS_KRASNOBROD,"Krasnobród, gmina Krasnobród, powiat zamojski, województwo lubelskie, 22-440, Polska",50.5460046,23.2115593,Ordyancja Zamoyska,9,,,,Kachał Krasnobrodzki z p.,0,
407,Hrubieszew,הרוביישוב,Rus,RUS,Ziemia Chełmska.,RUS_8,1023,,,,RUS_HRUBIESZEW,"Hrubieszów, powiat hrubieszowski, województwo lubelskie, Polska",50.8047363,23.8873816,Chelm Belz,2,Q924103,pl:Hrubieszów,2690109,Kachał Hrubieszewski z p.,0,
408,Kryłow,קרילוב,Rus,RUS,Ziemia Chełmska.,RUS_8,470,,,,RUS_KRYLOW,"Kryłów, gmina Mircze, powiat hrubieszowski, województwo lubelskie, Polska",50.6830416,24.0552801,Chelm Belz,2,Q2743964,pl:Kryłów,7116740,Kachał Kryłowski z p.,0,
409,Uchanie,אוחניה,Rus,RUS,Ziemia Chełmska.,RUS_8,175,,,,RUS_UCHANIE,"Uchanie, gmina Uchanie, powiat hrubieszowski, województwo lubelskie, Polska",50.9079164,23.6471712,Chelm Belz,2,Q2433817,pl:Uchanie,7082223,Kachał Uchanski z p.,0,
410,Rejowiec,ריובייץ,Rus,RUS,Ziemia Chełmska.,RUS_8,437,,,,RUS_REJOWIEC,"Rejowiec, gmina Rejowiec, powiat chełmski, województwo lubelskie, 22-360, Polska",51.0945453,23.2832851,Chelm Belz,2,Q3912975,pl:Rejowiec,2712027,Kachał Rejowiecki z p.,0,
411,Luboml,לובומל,Rus,RUS,Ziemia Chełmska.,RUS_8,1226,,,,RUS_LUBOML,"Liuboml, Liuboml Urban Hromada, Kovel Raion, Volyn Oblast, 44301, Ukraine",51.2234546,24.0315783,Chelm Belz,2,Q974468,uk:Любомль,3601597,Kachał Lubomlski z p.,0,
412,Turobin,טורובין,Rus,RUS,Ziemia Chełmska.,RUS_8,985,,,,RUS_TUROBIN,"Turobin, gmina Turobin, powiat biłgorajski, województwo lubelskie, Polska",50.8218458,22.7448995,Ordyancja Zamoyska,9,Q2595900,pl:Turobin,7429500,Kachał Turobiński z p.,0,
413,Szczębrzeszyn,שצ'בז'שין,Rus,RUS,Ziemia Chełmska.,RUS_8,444,,,,RUS_SZCZEBRZESZYN,"Szczebrzeszyn, gmina Szczebrzeszyn, powiat zamojski, województwo lubelskie, Polska",50.6946972,22.9786754,Ordyancja Zamoyska,9,,,,Kachał Szczębrzeszyński z p.,0,
414,Krasnystaw,קרסניסטב,Rus,RUS,Ziemia Chełmska.,RUS_8,86,,,,RUS_KRASNYSTAW,"Krasnystaw, powiat krasnostawski, województwo lubelskie, Polska",50.982996,23.1697933,Chelm Belz,2,Q155088,pl:Krasnystaw,2690975,Kachał alias Przedmieście Krasnostawskie,0,
415,Żułkiewka,ז'ולקייבקה-אוסאדה,Rus,RUS,Ziemia Chełmska.,RUS_8,98,,,,RUS_ZULKIEWKA,"Żółkiewka, gmina Żółkiewka, powiat krasnostawski, województwo lubelskie, Polska",50.9096686,22.8346715,Ordyancja Zamoyska,9,Q1873726,pl:Żółkiewka-Osada,7433516,Miasteczko Żułkiewka,0,
416,Tarnogura,טארנוגורה,Rus,RUS,Ziemia Chełmska.,RUS_8,204,,,,RUS_TARNOGURA,"Tarnogóra, gmina Izbica, powiat krasnostawski, województwo lubelskie, Polska",50.8951503,23.1368386,Chelm Belz,2,Q2976352,pl:Tarnogóra (województwo lubelskie),6868749,Kachał Tarnogurski,0,
417,Zamość,זאמושץ',Rus,RUS,Ziemia Chełmska.,RUS_8,1905,,,,RUS_ZAMOSC,"Zamość, województwo lubelskie, 22-400, Polska",50.7170854,23.2525711,Ordyancja Zamoyska,9,,,,Kachał Zamoyski z p.,0,
418,Opalin,רודה-אופלין,Rus,RUS,Ziemia Chełmska.,RUS_8,139,,,,RUS_OPALIN,"Ruda-Opalin, gmina Ruda-Huta, powiat chełmski, województwo lubelskie, 22-110, Polska",51.2480655,23.599505,Chelm Belz,2,Q1447768,,3009709144,Kachał Opaliński z p.,0,
419,Swierz,שוויירז'ה,Rus,RUS,Ziemia Chełmska.,RUS_8,158,,,,RUS_SWIERZCH,"Świerże, gmina Dorohusk, powiat chełmski, województwo lubelskie, Polska",51.2173194,23.7353656,Chelm Belz,2,Q8082197,pl:Świerże (powiat chełmski),3009716021,Kachał Swierzowski z p.,0,
420,Siedliszcze,שדלישצ'ה,Rus,RUS,Ziemia Chełmska.,RUS_8,25,,,,RUS_SIEDLISZCZE,"Siedliszcze, gmina Dubienka, powiat chełmski, województwo lubelskie, 22-145, Polska",51.0202175,23.8155378,Chelm Belz,2,Q251234,pl:Siedliszcze (gmina Dubienka),7094908,Miasto Siedliszcze nowey lokacyi,0,
421,Ratno,רטנה,Rus,RUS,Ziemia Chełmska.,RUS_8,210,,,,RUS_RATNO,"Ratne, Ratne Settlement Hromada, Kovel Raion, Volyn Oblast, 44100, Ukraine",51.67145,24.52458,Chelm Belz,2,Q1385480,uk:Ратне,4075820,Miasto Ratno z p.,0,
422,Maciejów,לוקיב,Rus,RUS,Ziemia Chełmska.,RUS_8,343,,,,RUS_MACIEJOW,"Lukiv, Lukiv Settlement Hromada, Kovel Raion, Volyn Oblast, Ukraine",51.2297317,24.3420795,Chelm Belz,2,,,,Miasto Maciejów z p.,0,
424,Biskupice,ביסקופיצה,Lublin,LBL,,LBL_1,60,,,,LBL_BISKUPICE,"Biskupice, Trawniki, Lublin Voivodeship, Poland",51.1529545,22.9449985,Lublin,7,Q4918214,pl:Biskupice (województwo lubelskie),5403814,Miasto Biskupice,0,
425,Baranow,באראנוב,Lublin,LBL,,LBL_1,513,,,,LBL_BARANOW,"Baranów, Puławy County, Lublin Voivodeship, Poland",51.5575797,22.1351905,Lublin,7,Q2184154,pl:Baranów (gmina w województwie mazowieckim),336413,Miasto Baranow,0,
426,Bełżyce,בלז'יצה,Lublin,LBL,,LBL_1,946,,,,LBL_BELZYCE,"Bełżyce, Lublin County, Lublin Voivodeship, Poland",51.17404,22.28024,Lublin,7,Q854624,pl:Bełżyce,2470074,Miasto Bełżyce,0,
427,Bychawa,ביחאווה,Lublin,LBL,,LBL_1,413,,,,LBL_BYCHAWA,"Bychawa, Lublin County, Lublin Voivodeship, Poland",51.0149143,22.5351454,Lublin,7,Q995820,pl:Bychawa,2626972,Miasto Bychawa,0,
428,Biłgoray,בילגוראי,Lublin,LBL,,LBL_1,661,,,,LBL_BILGORAJ,"Biłgoraj, Biłgoraj County, Lublin Voivodeship, Poland",50.54099,22.72198,Ordyancja Zamoyska,9,,,,Miasto Biłgoray,0,
429,Czemierniki,צ'מיירניקי,Lublin,LBL,,LBL_1,325,,,,LBL_CZEMIERNIKI,"Czemierniki, Radzyń County, Lublin Voivodeship, Poland",51.6726476,22.6385451,Lublin,7,Q2557505,pl:Czemierniki,6854278,Miasto Czemierniki,0,
430,Frannopol,פראמפול,Lublin,LBL,,LBL_1,191,,,,LBL_FRAMPOL,"Frampol, Biłgoraj County, Lublin Voivodeship, Poland",50.6715465,22.6706518,Ordyancja Zamoyska,9,,,,Miasto Frannopol,0,
431,Głusko,גלוסק,Lublin,LBL,,LBL_1,333,,,,LBL_GLUSKO,"Głusk, Lublin, Lublin Voivodeship, Poland",51.1900776,22.5965248,Lublin City,7,Q9284340,pl:Głusk (Lublin),6096715,Miasto Głusko,0,
432,Goray,גוראי,Lublin,LBL,,LBL_1,332,,,,LBL_GORAJ,"Goraj, Biłgoraj County, Lublin Voivodeship, Poland",50.7212521,22.6671287,Ordyancja Zamoyska,9,Q9283580,,3009746576,Miasto Goray,0,
433,Janow,יאנוב לובלסקי,Lublin,LBL,,LBL_1,461,,,,LBL_JANOW,"Janów Lubelski, Janów Lubelski County, Lublin Voivodeship, Poland",51.387778,22.364577649620184,Lublin,7,Q6156283,pl:Janów (powiat lubelski),1954682,Miasto Janow,0,
434,Jozefow,יוזפוב (נפת בילגוראי),Lublin,LBL,,LBL_1,924,,,,LBL_JOZEFOW,"Józefów, Biłgoraj County, Lublin Voivodeship, Poland",50.53333333,22.73333333,Lublin City,9,,,,Miasto Jozefow,0,
435,Kazimierz,קז'ימייז' דולני,Lublin,LBL,,LBL_1,415,,,,LBL_KAZIMIERZ,"Kazimierz Dolny, Puławy County, Lublin Voivodeship, Poland",51.3180409,21.9542483,Lublin,7,Q774098,pl:Kazimierz Dolny,2962269,Miasto Kazimierz,0,
436,Kalinowszczyzna,קלינובשצ׳יזנה,Lublin,LBL,,LBL_1,325,,,,LBL_KALINOWSZCZYZNA,"Kalinowszczyzna, Lublin, Lublin Voivodeship, Poland",51.253715,22.5831614,Lublin,7,Q11733802,pl:Kalinowszczyzna,6096717,Miasto Kalinowszczyzna,0,
437,Końska Wola,קונסקובולה,Lublin,LBL,,LBL_1,569,,,,LBL_KONSKAWOLA,"Końskowola, Puławy County, Lublin Voivodeship, Poland",51.4090959,22.051777,Lublin,7,Q1959,pl:Końskowola,7769769,Miasto Końska Wola,0,
438,Kurow,קורוב,Lublin,LBL,,LBL_1,1092,,,,LBL_KUROW,"Kurów, Puławy County, Lublin Voivodeship, Poland",51.3895069,22.1851172,Lublin,7,Q2316,pl:Kurów,7767448,Miasto Kurow,0,
439,Krasnik,קרשניק,Lublin,LBL,,LBL_1,1343,,,,LBL_KRASNIK,"Kraśnik, Kraśnik County, Lublin Voivodeship, Poland",50.9232831,22.226957,Lublin,7,Q983723,pl:Kraśnik,3009770065,Miasto Krasnik,0,
440,Kock,קוצק,Lublin,LBL,,LBL_1,793,,,,LBL_KOCK,"Kock, Lubartów County, Lublin Voivodeship, Poland",51.64122,22.44796,Lublin,7,Q991819,pl:Kock,3128125,Miasto Kock,0,
441,Lubartow,לוברטוב,Lublin,LBL,,LBL_1,1018,,,,LBL_LUBARTOW,"Lubartów, Lubartów County, Lublin Voivodeship, Poland",51.4598694,22.6094606,Lublin,7,Q283885,pl:Lubartów,3126722,Miasto Lubartow,0,
442,Lublin,לובלין,Lublin,LBL,,LBL_1,1634,,,,LBL_LUBLIN,"Lublin, Lublin Voivodeship, Poland",51.2509458,22.5747275,Lublin City,7,,,,Miasto Lublin,0,
443,Łęczna,לנצ'נה,Lublin,LBL,,LBL_1,724,,,,LBL_LECZNA,"Łęczna, Łęczna County, Lublin Voivodeship, Poland",51.3009,22.88211,Lublin,7,Q325727,pl:Łęczyca,3107056,Miasto Łęczna,0,
444,Łukow,לוקוב,Lublin,LBL,,LBL_1,1563,,,,LBL_LUKOW,"Łuków, Łuków County, Lublin Voivodeship, Poland",51.927158,22.3830241,Lublin,7,Q384244,pl:Łuków,3101311,Miasto Łukow,0,
445,Modliborzyce,מודליבוז'יץ / מודליבוז'יצה,Lublin,LBL,,LBL_1,350,,,,LBL_MODLIBORZYCE,"Modliborzyce, Janów Lubelski County, Lublin Voivodeship, Poland",50.7541638,22.3294471,Ordyancja Zamoyska,9,Q2135041,pl:Modliborzyce,5313888,Miasto Modliborzyce,0,
446,Markuszew,מרקושוב,Lublin,LBL,,LBL_1,356,,,,LBL_MARKUSZOW,"Markuszów, Puławy County, Lublin Voivodeship, Poland",51.3745015,22.2581847,Lublin,7,Q2380331,pl:Markuszów,7767145,Miasto Markuszew,0,
447,Ostrow,אוסטרוב לובלסקי,Lublin,LBL,,LBL_1,344,,,,LBL_OSTROW,"Ostrów Lubelski, Lubartów County, Lublin Voivodeship, Poland",51.4938767,22.8528813,Lublin,7,Q1946017,pl:Ostrów Lubelski,3126730,Miasto Ostrow,0,
448,Opole,אופולה לובלסקיה,Lublin,LBL,,LBL_1,487,,,,LBL_OPOLE,"Opole Lubelskie, Opole Lubelskie County, Lublin Voivodeship, Poland",51.14738,21.96914,Lublin,7,Q1906256,pl:Opole Lubelskie,2793919,Miasto Opole,0,
449,Piaski,פיאסקי,Lublin,LBL,,LBL_1,602,,,,LBL_PIASKI,"Piaski, Świdnik County, Lublin Voivodeship, Poland",51.1388053,22.8485363,Lublin,7,Q1008761,pl:Piaski (powiat świdnicki),3107069,Miasto Piaski mil 3 od Lublina,0,
450,Piaski,פיאסקי,Lublin,LBL,,LBL_1,104,,,,LBL_PIASKIB,"Piaski, Świdnik County, Lublin Voivodeship, Poland",51.1388053,22.8485363,Lublin,7,Q1008761,pl:Piaski (powiat świdnicki),3107069,Miasto Piaski pod Lublinem,0,
451,Parczew,פרצ'ב,Lublin,LBL,,LBL_1,454,,,,LBL_PARCZEW,"Parczew, Parczew County, Lublin Voivodeship, Poland",51.64027,22.90032,Lublin,7,Q2343396,pl:Parczew,3103744,Miasto Parczew,0,
452,Rachow,,Lublin,LBL,,LBL_1,173,,,,LBL_RACHOW,"Annopol, Kraśnik County, Lublin Voivodeship, Poland",50.8853797,21.8569157,Lublin,7,,,,Miasto Miasto Rachow,0,
453,Radzyn,רדזין פודלסקי,Lublin,LBL,,LBL_1,797,,,,LBL_RADZYN,"Radzyń Podlaski, Radzyń Podlaski County, Lublin Voivodeship, Poland",51.7832025,22.6218532,Lublin,7,Q983866,pl:Radzyń Podlaski,2805585,Miasto Radzyn,0,
454,Siedlce,שדליץ,Lublin,LBL,,LBL_1,531,,,,LBL_SIEDLCE,"Siedlce, Masovian Voivodeship, Poland",52.1676031,22.2901645,Lublin,7,Q319813,pl:Siedlce,1386747,Miasto Siedlce,0,
455,Wieniawa,ויניאווה,Lublin,LBL,,LBL_1,403,,,,LBL_WIENIAWA,"Wieniawa, Lublin, Lublin Voivodeship, Poland",51.2518564,22.5379477,Lublin,7,Q9373180,pl:Wieniawa (Lublin),6096726,Miasto Wieniawa,0,
456,Włostowice,ולוסטוביצה,Lublin,LBL,,LBL_1,146,,,,LBL_WLOSTOWICE,"Włostowice, Puławy, Lublin Voivodeship, Poland",51.4038818,21.9747237,Lublin,7,Q8041372,pl:Włostowice (Puławy),31864199,Miasto Włostowice,0,
457,Wysokie,ויסוקייה,Lublin,LBL,,LBL_1,123,,,,LBL_WYSOKIE,"Wysokie, Lublin County, Lublin Voivodeship, Poland",50.9122993,22.6659667,Ordyancja Zamoyska,9,Q615400,pl:Wysokie (gmina Wysokie),7566464,Miasto Miasto Wysokie,0,
